"X1","X2","Y"
13.7888628546424,8.74709237851533,1
9.02129991788305,10.3672866484442,1
13.9893977887675,8.32874277517991,1
13.8172879642882,13.1905616042756,1
11.2439243033692,10.6590155436307,1
5.38014987428887,8.35906323176397,1
7.21429889585939,10.974858104857,1
9.11583865962832,11.4766494102584,1
9.98269848175739,11.151562703307,1
17.2139601665739,9.38922322568729,1
12.2907803834214,13.0235623369017,1
7.6029722530319,10.7796864728229,1
6.55702897229095,8.75751883891639,1
9.13161527893533,5.570600225645,1
9.10235464630805,12.2498618362862,1
8.7654675016148,9.91013278196954,1
10.7566703444684,9.96761947380211,1
7.32423661814629,11.8876724213706,1
11.3070498980672,11.6424423901962,1
6.28738473421013,11.187802642435,1
9.32719634416507,11.8379547432164,1
11.1321869379451,11.5642726014621,1
10.4000090824445,10.1491299667304,1
12.4125685292347,6.02129660827325,1
9.82867967684857,11.2396514957894,1
11.5108239167012,9.887742520942,1
13.2573080864371,9.68840898658934,1
7.92713848090951,7.05849523220145,1
6.14620193838344,9.04369988978276,1
10.1401785165651,10.8358831203994,1
9.2928803306815,12.7173591030581,1
8.37133523496924,9.79442454531401,1
8.70006904762965,10.7753432231187,1
8.0515850596113,9.89238991883419,1
12.1802522421564,7.24588088634279,1
13.4557352622616,9.17001087340064,1
12.9764810963374,9.2114200925793,1
8.71146067152436,9.88137320657763,1
13.7149123025601,12.2000507439678,1
9.16196115443719,11.5263514969151,1
15.2737092694321,9.67095280749283,1
11.6822382726642,9.49327663972698,1
8.64164808234053,11.3939267508095,1
7.5038701116465,11.1133263973473,1
6.50028835874588,8.62248861090096,1
6.80322825883511,8.58500968607576,1
5.30865384678699,10.7291639242737,1
13.4696109914505,11.5370658490308,1
12.4961413857172,9.77530757569954,1
9.31801392572573,11.7622154529084,1
10.7984120850163,10.7962117607341,1
8.86989184424912,8.77594721349846,1
17.3240938866838,10.6822393828488,1
7.61398264823388,7.74127380783841,1
9.83536757886526,12.8660474034021,1
10.7504239685625,13.9607997970117,1
11.8547298806987,9.26555704706698,1
9.48212949206243,7.91173074736694,1
3.32829917797019,11.1394392548848,1
6.20915684508825,9.72989079223835,1
11.0761866879141,14.8032355210096,1
9.96686356460301,9.92151999453366,1
7.17805251214418,11.3794787249016,1
9.65252403352914,10.0560043175613,1
7.55509387339025,8.51345358223519,1
10.7267904425791,10.3775845990287,1
5.7247048158025,6.39008274221792,1
11.0978233691477,12.9311097231258,1
10.7452379466178,10.3065066764238,1
10.1958645450149,14.3452233407243,1
10.0574691749808,10.9510190577993,1
10.7720151314666,8.58010713815637,1
8.05296976687331,11.2214527069781,1
9.64249371274589,8.1318047367115,1
11.9924070996823,7.4927331995218,1
13.3029073065823,10.5828924710349,1
10.4313144422742,9.11341625356313,1
9.64673920550215,10.0022107032632,1
7.26379489915499,10.1486826483033,1
5.68724127751006,8.82095810762386,1
7.60873142478411,8.862662534363,1
13.7622493193499,9.72964276975234,1
12.3164265574136,12.3561739931464,1
9.34145311973968,6.95286639914048,1
8.72556914986814,11.1878923752568,1
8.74305970173412,10.665900742427,1
12.9909605827273,12.1261996745527,1
9.17266591273592,9.3916321527314,1
13.7680564519183,10.7400376198326,1
11.940023171486,10.5341975815445,1
13.8979369076903,8.9149599380167,1
7.38021366476669,12.4157356119663,1
10.0251128799881,12.3208052313899,1
7.35738483024237,11.40042729903,1
11.788777049832,13.1736669090817,1
